osm_id,name,operator,highway_type,highway_name,highway_ref,lat,lon
5496822827,Khamgaon Bypass,,primary,Khamgaon Bypass,,20.6960704,76.5536231
5496822934,,,trunk,,,21.1621582,73.7403379
5496822935,,,trunk,,,21.1639292,73.7404989
5497480821,Vaghasia,,trunk,NH47,NH47,22.4231089,71.08884
5497480822,Vaghasia,,trunk,NH47,NH47,22.4230268,71.0887861
5497503688,NH27,,trunk,NH27,NH27,22.6478905,70.9554849
5498126482,Bhalgam,,trunk,NH27,NH27,23.9205115,71.7881447
5498126483,Bhalgam,,trunk,NH27,NH27,23.9204598,71.7882871
5498323664,Undavariya/ Sirohi,,trunk,NH27,NH27,24.6336335,72.9070274
5498323665,Undavariya/ Sirohi,,trunk,NH27,NH27,24.6335199,72.9070847
5499057458,Aroli,,trunk,NH27,NH27,25.0911883,75.1990537
5499057459,Aroli,,trunk,NH27,NH27,25.0910895,75.1990466
5499155778,,,,,,25.267933,77.4068772
5499155779,,,,,,25.268651,77.4062871
5499195499,Semri,,trunk,NH27,NH27,25.8800242,79.2103638
5499195500,Semri,,trunk,NH27,NH27,25.8799196,79.2103738
5499195675,NH27,,trunk,NH27,NH27,25.6367824,78.875061
5499219897,Usaka ( Chamari),,trunk,NH27,NH27,26.0366983,79.5779609
5499219898,Usaka ( Chamari),,trunk,NH27,NH27,26.0365907,79.578008
5499642112,Salemgarh,,trunk,NH27,NH27,26.6317885,84.2383153
5499642113,Salemgarh,,trunk,NH27,NH27,26.6316972,84.2382365
5499643798,Ronahi,,trunk,NH27,NH27,26.7680012,81.9496039
5499643799,Ronahi,,trunk,NH27,NH27,26.7678031,81.9495234
5499643821,Ahmadpur,,trunk,NH27,NH27,26.8584563,81.422503
5499821271,Maithi,,trunk,East-West Corridor,NH27,26.1127384,85.5650305
5499821272,Maithi,,trunk,East-West Corridor,NH27,26.1126346,85.5649611
5499821280,Parsoni Khem,,trunk,NH27,NH27,26.4517755,85.0228016
5500280931,Asanpur,,trunk,East-West Corridor,NH27,26.2977767,86.6328273
5500280932,Asanpur,,trunk,East-West Corridor,NH27,26.2978469,86.6329229
5501702894,NH27,,trunk,NH27,NH27,26.4763138,90.7121428
5501702895,NH27,,trunk,NH27,NH27,26.4762041,90.7121065
5501703010,Guabari,,,,,26.4763139,89.7564903
5501703011,Guabari,,service,,,26.4769261,89.7566217
5502011036,NH52,,trunk,NH52,NH52,27.0897912,75.7415488
5502011037,NH52,,trunk,NH52,NH52,27.0897321,75.741371
5502025149,Badopatti,,trunk,Hissar Ambala Road,NH52,29.2991524,75.8199495
5502051144,Barkheda (Chandlai),,trunk,NH52,NH52,26.688259,75.9047793
5502051145,Barkheda (Chandlai),,trunk,NH52,NH52,26.6881906,75.9046312
5502125274,NH52,,trunk,NH52,NH52,25.6205075,75.4734216
5502125275,NH52,,trunk,NH52,NH52,25.6204792,75.4732935
5502125544,Sonwa (Sonva),,trunk,NH52,NH52,26.109908,75.7448057
5502125545,Sonwa (Sonva),,trunk,NH52,NH52,26.1098404,75.7448999
5502142073,Methoon,,,,,24.4200218,76.5035372
5502155113,Indore Dewas (Indore Bypass),,trunk,Indore Bypass,NH52,22.8247035,75.9383333
5502155114,Indore Dewas (Indore Bypass),,trunk,Indore Bypass,NH52,22.8246811,75.9385277
5502605574,NH52,,trunk,NH52,NH52,21.7986821,75.1714445
5502605575,NH52,,trunk,NH52,NH52,21.7988194,75.1711424
5503012313,NH30,,trunk,NH30,NH30,27.5038306,80.7528215
5503012314,NH30,,trunk,NH30,NH30,27.5037261,80.7526649
5503890484,NH205,Rohan Rajdeep,trunk,NH205,NH205,30.9080141,76.5452309
5506483034,NH50,,trunk,NH50,NH50,16.7868668,75.7398881
5506483094,NH50,,trunk,NH50,NH50,16.7867975,75.7397325
5506535702,Bijapur Road,,trunk,Bijapur Road,NH50,16.2905531,75.9235187
5506535712,Bijapur Road,,trunk,Bijapur Road,NH50,16.2904424,75.9233846
5515090255,NH65,,trunk,NH65,NH65,17.9576268,75.3310515
5515090256,NH65,,trunk,NH65,NH65,17.9575366,75.3309895
5515850749,NH65,,trunk,NH65,NH65,17.7646919,75.7558301
5516474175,Sangamner Bypass,,trunk,Sangamner Bypass,NH60,19.5163933,74.2014953
5516474193,Sangamner Bypass,,trunk,Sangamner Bypass,NH60,19.5137682,74.2009678
5516907786,NH5,,trunk,NH5,NH5,30.8248535,75.589899
5516907787,Ferozepur Road,,trunk,Ferozepur Road,NH5,30.8250612,75.5919334
5522299030,,,,,,21.4838398,78.7538726
5522299031,,,,,,21.4832408,78.7524135
5524084379,Pimpalgaon,,trunk,NH60,NH60,20.1415442,73.9765635
5535776236,NH65,,trunk,NH65,NH65,18.0966805,75.0671979
5535776237,NH65,,trunk,NH65,NH65,18.0965752,75.0670769
5536160307,Patas Toll Plaza,,trunk,NH65,NH65,18.4244351,74.4660899
5541408816,NH752I,,trunk,NH752I,NH752I,19.7457928,76.0857254
5541408817,NH752I,,trunk,NH752I,NH752I,19.745655,76.0857504
5557860072,NH161,,trunk,NH161,NH161,18.9618653,77.4541954
5557860073,NH161,,trunk,NH161,NH161,18.9618011,77.4541358
5566112843,Grand Northern Trunk Road,,trunk,Grand Northern Trunk Road,NH16,13.2176221,80.1692291
5571006546,NH30,,trunk,NH30,NH30,26.5245873,81.0663014
5571006819,NH30,,trunk,NH30,NH30,26.5245225,81.0661364
5571033927,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.5624415,81.7483795
5571033928,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.5649746,81.7458741
5571033929,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.56277,81.7454405
5571033930,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.5647993,81.7429911
5571237719,Solapur Road,,trunk,Solapur Road,NH65,18.4832191,74.2349314
5571237720,Solapur Road,,trunk,Solapur Road,NH65,18.4831141,74.2349031
5588206696,Delhi Western Peripheral Expressway,,motorway_link,Delhi Western Peripheral Expressway,,28.72502,76.8470506
5588206699,Delhi Western Peripheral Expressway,,motorway_link,Delhi Western Peripheral Expressway,,28.7250689,76.8467503
5613342058,JNPT Terminal 1,,primary,JNPT Terminal 1,,18.9521819,72.9602065
5613342059,JNPT Terminal 1,,primary,JNPT Terminal 1,,18.9527901,72.9601959
5613484216,Kharghar Toll Booth,,motorway,Sion-Panvel Highway,SPH,19.0373567,73.0783748
5613484531,Kharghar Toll Booth,,motorway,Sion-Panvel Highway,SPH,19.0298192,73.0898584
5737540068,,,primary,,,17.7138219,83.2120777
5760288303,Free for 10 minute,,secondary,Vijayawada Airport new Terminal Road,,16.5224112,80.7900646
5760288304,Free for 10 minute,,secondary,Vijayawada Airport new Terminal Road,,16.5224936,80.7900517
5760316489,RTO checkpost,,trunk_link,Modern Integrated Check Post (TN),,13.4842664,80.103499
5760316512,RTO checkpost,,trunk_link,Modern Integrated Check Post (TN),,13.4846746,80.1014283
5818851999,,,motorway_link,,,28.6866761,77.5263334
5818852006,,,motorway_link,,,28.6868813,77.5291568
5818852036,,,motorway_link,,,28.6879071,77.5344988
5818852044,,,motorway_link,,,28.6879258,77.5356981
5818860243,Kashi Fee Plaza,,motorway,Delhi - Meerut Expressway,NE3,28.8964481,77.6449793
5859075240,Not yet Started,,trunk,Cuddalore - Vridhachalam - Salem Road,NH532,11.5768677,78.9362187
5883306402,Kochi - Dhanushkodi Road,,trunk,Kochi - Dhanushkodi Road,NH85,10.0565304,77.1052346
5896645647,SH16,,primary,SH16,SH16,30.5111607,74.6337236
5928769781,Chinchoti Anjur Phata Road,,primary,Chinchoti Anjur Phata Road,MSH4,19.3089886,72.977665
5970167509,NH716,,trunk,NH716,NH716,13.5256378,79.5329314
5976185202,NH334,,trunk,NH334,NH334,29.5850807,77.7781391
5994872343,,,secondary,,,31.8904473,75.5577278
6030018100,Khaniwade Toll Plaza,,trunk,Mumbai Delhi Highway,NH48,19.5190176,72.9168685
6030018102,Mumbai Delhi Highway,,trunk,Mumbai Delhi Highway,NH48,19.520456,72.9170081
6030475359,NH48,,trunk,NH48,NH48,17.809216,73.9720574
6030475361,NH48,,trunk,NH48,NH48,17.8121557,73.9701983
6030726739,NH48,,trunk,NH48,NH48,17.3657996,74.1230159
6030726740,NH48,,trunk,NH48,NH48,17.3657587,74.1229269
6032578082,NH66,,trunk,NH66,NH66,13.0133255,74.7929728
6034846562,NH51,,trunk,NH51,NH51,20.9611891,70.3342876
6035070986,NH151,,trunk,NH151,NH151,21.4249442,70.2951971
6035071005,NH151,,trunk,NH151,NH151,21.4248493,70.2953204
6037302849,NH56,,trunk,NH56,NH56,24.8258995,74.6288234
6037302861,NH56,,trunk,NH56,NH56,24.8258362,74.6285632
6037455643,NH56,,trunk,NH56,NH56,23.0257266,74.1510337
6043324879,Jadcherla - Hagari Road,,trunk,Jadcherla - Hagari Road,NH167,15.8187203,77.4539743
6085888989,MDR059,,secondary,MDR059,MDR059,16.1391524,80.0331876
6092669013,Gurgaon Toll Road,,tertiary,Gurgaon Toll Road,Gurgaon Toll,28.5112072,77.0921996
6092809713,SH12,,primary,SH12,SH12,26.3055653,75.4118755
6092809715,SH12,,primary,SH12,SH12,26.6778813,75.6663689
6093533046,SH14,,primary,SH14,SH14,27.8926168,76.34478
6093533050,Nh148B,,trunk,Nh148B,,27.4982079,76.7960603
6096626031,SH25,,primary,SH25,SH25,27.4576116,76.6080238
6096626408,SH25,,primary,SH25,SH25,27.7138821,76.7428011
6096787267,SH28,,primary,SH28,SH28,26.9043298,72.3121625
6102130119,NH125,,trunk,NH125,NH125,26.8917151,71.9522873
6102130120,NH125,,trunk,NH125,NH125,26.8928537,71.9541675
6103006913,SH43,,primary,SH43,SH43,26.6781727,77.5833165
6104156853,SH53,,primary,SH53,SH53,24.1725093,74.0473307
6110169226,Toll Naka,,,,,20.8547745,78.9628977
6146197661,SH12,,primary,SH12,SH12,25.0765085,79.3275037
6150560990,SH48,,primary,SH48,SH48,21.8259941,80.0416875
6152711307,,Hyderabad Metropolitan Development Authority,motorway_link,,,17.3075978,78.3779441
6152711311,,Hyderabad Metropolitan Development Authority,motorway_link,,,17.3056614,78.3777396
6154146747,Pune - Machilipatnam Highway,,trunk,Pune - Machilipatnam Highway,NH65,17.7455065,77.3177991
6179314868,SH64,,primary,SH64,SH64,23.0162913,74.7101745
6211297849,,,primary,,,28.1053357,76.7080986
6225372340,Dwarka Expressway,,trunk,Dwarka Expressway,NH248BB,28.5342747,77.0350003
6225372341,Dwarka Expressway,,trunk,Dwarka Expressway,NH248BB,28.5336947,77.0355391
6254837190,NH58,,trunk,NH58,NH58,24.7998278,73.7609625
6291527246,Madurai - Trichy Highway,,trunk_link,Madurai - Trichy Highway,NH38,10.6413968,78.5812113
6291527251,Madurai - Trichy Highway,,trunk_link,Madurai - Trichy Highway,NH38,10.6411622,78.5814889
6307724614,SH49A,,primary,SH49A,SH49A,12.6194396,80.1840372
6345218994,Delhi Eastern Peripheral Expressway,,motorway,Delhi Eastern Peripheral Expressway,NE-2,28.099423,77.3680857
6409380853,NH151A,,trunk,NH151A,NH151A,22.4272998,69.9141026
6409380854,NH151A,,trunk,NH151A,NH151A,22.4271576,69.9141061
6430812690,Delhi Eastern Peripheral Expressway,,motorway_link,Delhi Eastern Peripheral Expressway,NE-2,28.5163567,77.5983614
6430845402,Delhi Eastern Peripheral Expressway,,motorway_link,Delhi Eastern Peripheral Expressway,NE-2,28.4370322,77.5858864
6430845931,Delhi Eastern Peripheral Expressway,,motorway_link,Delhi Eastern Peripheral Expressway,NE-2,28.4394603,77.5877921
6430847810,Delhi Eastern Peripheral Expressway,,motorway_link,Delhi Eastern Peripheral Expressway,NE-2,28.4376371,77.588684
6478097097,Tiruchi Semicircular Ring Road,,trunk,Tiruchi Semicircular Ring Road,NH83,10.7391415,78.824966
6499187395,Grand Trunk Road,,trunk,Grand Trunk Road,NH44,29.0757114,77.059358
6503676200,NH12,,trunk,NH12,NH12,25.1957885,88.1826863
6562549426,Dr. Ambedkar Nagar - Indore Road,,primary,Dr. Ambedkar Nagar - Indore Road,SH38A,22.6077093,75.7943592
6588921855,NH31,,trunk,NH31,NH31,25.572789,85.2405531
6618315966,MDR31,Rohan Rajdeep Highways Limited,secondary,MDR31,MDR31,30.8338977,76.6438763
6745775497,,,motorway_link,,,17.4069021,78.3314869
6755670719,Jamnagar Rajkot Highway,,trunk,Jamnagar Rajkot Highway,NH151A,22.5505713,70.3492874
6755670720,Jamnagar Rajkot Highway,,trunk,Jamnagar Rajkot Highway,NH151A,22.5504864,70.3493366
6761287587,NH930D,,trunk,NH930D,NH930D,19.8897599,79.339769
6801305026,BETL Two Wheeler Toll Booth,,,,,12.8464959,77.6713851
6801315216,BETL Two Wheeler Toll Booth,,motorway_link,,,12.847296,77.6742042
6804068116,NH87,,trunk,NH87,NH87,9.7808432,78.3353065
6816090152,NH87,,trunk,NH87,NH87,9.7806814,78.3352232
6828413523,NH45,,trunk,NH45,NH45,23.0192007,78.1189264
6857095500,,,unclassified,,,26.6596412,85.4337644
6884663213,Narketpally - Addanki - Medarametla Road,,trunk,Narketpally - Addanki - Medarametla Road,NAM,16.1069946,79.9289027
6885035898,,Hyderabad Metropolitan Development Authority,motorway_link,,,17.5978557,78.4908602
6919141081,,,motorway_link,,,26.9497376,79.0791547
6919141082,,,motorway_link,,,26.94926,79.0778323
6919141083,,,motorway_link,,,26.9504681,79.0770584
6919141084,,,motorway_link,,,26.949932,79.0757302
6919141494,,,motorway_link,,,27.0143914,78.9456739
6919141495,,,motorway_link,,,27.0139601,78.9476708
6919141497,,,motorway_link,,,27.0184285,78.9474092
6919141499,,,motorway_link,,,27.0167033,78.9480865
6919141500,,,motorway_link,,,27.0158072,78.9460775
6919141501,,,motorway_link,,,27.0163771,78.9468151
6919144706,Purvanchal Expressway,,motorway,Purvanchal Expressway,,25.6396139,83.8405698
6927277271,Vallarpadam ICT Highway,,trunk,Vallarpadam ICT Highway,NH966A,10.0103196,76.2578404
6927277272,Vallarpadam ICT Highway,,trunk,Vallarpadam ICT Highway,NH966A,10.0104713,76.2580969
6983108780,NH130,,trunk,NH130,NH130,21.9323975,82.0118354
6983108986,NH49,,trunk,NH49,NH49,21.9670425,82.0981268
6983109091,NH49,,trunk,NH49,NH49,21.9671214,82.0981988
6989162154,NH31,,trunk,NH31,NH31,25.5725379,85.2405016
7018918296,NH11,,trunk,NH11,NH11,27.0254523,71.9461253
7018918309,NH11,,trunk,NH11,NH11,27.2833917,72.3232815
7019094881,NH11,,trunk,NH11,NH11,27.0300829,71.4464896
7025078883,NH33,,trunk,NH33,NH33,25.2322546,87.0098305
7025936143,NH122,,trunk,NH122,NH122,26.0387392,85.4474431
7030319502,NH58,,trunk,NH58,NH58,26.1584693,74.3715678
7030319504,NH58,,trunk,NH58,NH58,26.1586699,74.3714236
7039225422,Kannur airport - Anjarakandi road,,tertiary,Kannur airport - Anjarakandi road,,11.910131,75.552355
7047848069,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.490853,81.9993533
7048762555,Mattannur - Kannur airport Road,,tertiary,Mattannur - Kannur airport Road,,11.9108217,75.5534501
7048762556,Kannur airport - Mattannur road,,tertiary,Kannur airport - Mattannur road,,11.9109025,75.5533913
7049404324,Kannur airport - Anjarakandi road,,tertiary,Kannur airport - Anjarakandi road,,11.910115,75.5523979
7063884127,Madurai Ring Road,,trunk,Madurai Ring Road,MRR,9.8247461,78.0897199
7067975923,Madurai Ring Road,,trunk,Madurai Ring Road,MRR,9.9222033,78.1696431
7091117974,Bharuch Bypass,,trunk,Bharuch Bypass,NH48,21.7023719,73.0610992
7091808341,,Hyderabad Metropolitan Development Authority,motorway_link,,,17.5979751,78.4909794
7169885889,Ulundhurpet Toll Plaza,,,,,11.7060722,79.32235
7170102939,ECR Toll Plaza,,primary,East Coast Road,SH49,12.8616276,80.2420328
7227893858,NH27,,trunk,NH27,NH27,26.7338557,83.8086094
7227893859,NH27,,trunk,NH27,NH27,26.7337411,83.8085813
7257326281,Doddaballapur Road,,primary,Doddaballapur Road,SH9,13.2131717,77.554062
7284658733,iim road,,primary,iim road,,22.6289195,75.7869227
7296807424,Rolmamda Toll,,,,,19.2801542,78.4093555
7298879733,,,tertiary,,,19.1746545,72.9690639
7345381697,JNPT Terminal 1,,primary,JNPT Terminal 1,,18.953649,72.961183
7350117532,JNPT Terminal 1,,primary,JNPT Terminal 1,,18.9529845,72.960204
7397580553,Chinchoti Anjur Phata Road,,primary,Chinchoti Anjur Phata Road,MSH4,19.3105557,72.9765449
7397580558,Chinchoti Anjur Phata Road,,primary,Chinchoti Anjur Phata Road,MSH4,19.3090549,72.9777658
7475642183,,,,,,10.0532996,76.773697
7495842291,NH66,,trunk,NH66,NH66,13.1080274,74.7844022
7495842500,NH66,,trunk,NH66,NH66,13.0133033,74.7927822
7519007026,Krishnapatnam Port Road,,trunk,Krishnapatnam Port Road,NH67,14.2667821,80.074353
7546817297,Kollam Bypass,,trunk,Kollam Bypass,NH66,8.9215295,76.5756394
7551297421,JNPT Terminal 1,,primary,JNPT Terminal 1,,18.9534053,72.9604182
7551297443,JNPT Terminal 1,,primary,JNPT Terminal 1,,18.9524683,72.9601985
7551686607,JNPT Terminal 2,,primary,JNPT Terminal 2,NH348A,18.9357548,72.9504613
7551686608,JNPT Terminal 2,,primary,JNPT Terminal 2,,18.9358541,72.9505948
7581243533,NH46,,trunk,NH46,NH46,25.6814758,77.7291405
7581244224,NH46,,trunk,NH46,NH46,26.0976761,78.0159438
7628259647,Korlapadu Plaza,,trunk_link,,,17.1597685,79.4748489
7628259648,Korlapadu Plaza,,trunk_link,,,17.1593906,79.474994
7628259663,Korlapadu Plaza,,trunk_link,,,17.1598077,79.4748339
7628259666,Korlapadu Plaza,,trunk_link,,,17.1599124,79.4747937
7628259675,Korlapadu Plaza,,trunk_link,,,17.1594636,79.474966
7628259676,Korlapadu Plaza,,trunk_link,,,17.1595339,79.474939
7677130677,NH766,,trunk,NH766,NH766,12.2130535,76.6629847
7685517724,SH5A,,primary,SH5A,SH5A,25.1649816,83.0358133
7707311380,NH11,,trunk,NH11,NH11,27.0304265,71.451314
7736001120,SH8A,,primary,SH8A,SH8A,27.5250799,75.1344681
7780356722,"ECR Toll Plaze, Kovalam",,secondary,Kovalam Road,MDR65,12.7841455,80.2447173
7782124286,Chenani Tunnel Toll Plaza,,trunk_link,NH44,NH44,33.0461556,75.2782299
7782124287,Chenani Tunnel Toll Plaza,,trunk,NH44,NH44,33.0461534,75.2783965
7785321612,Sarore Toll Plaza,,trunk,NH44,NH44,32.6120606,74.9376047
7785321613,Sarore Toll Plaza,,trunk,NH44,NH44,32.6114428,74.9386548
7794358352,,,trunk,,,13.0435161,80.1495079
7794358353,,,trunk,,,13.043515,80.1495626
7794358354,,,trunk,,,13.0436013,80.1496814
7794358355,,,trunk,,,13.0435996,80.149751
7822994904,NH66,,trunk,NH66,NH66,13.9335543,74.5966852
7822994993,NH66,,trunk,NH66,NH66,13.9335622,74.596433
7832685688,Bawada Road,,primary,Bawada Road,,16.7547143,74.2569357
7832685689,Bawada Road,,primary,Bawada Road,,16.7547875,74.2568536
7838775963,SH121,,primary,SH121,SH121,15.8807575,74.3542188
7838775965,SH121,,primary,SH121,SH121,15.8807006,74.3552813
7850149967,Mantralaya Road,,trunk,Mantralaya Road,NH167,16.0327105,77.4046228
7855992957,Kallakurichi Toll Plaza,,trunk,NH79,NH79,11.7365869,79.0095318
7855992958,Kallakurichi Toll Plaza,,trunk,NH79,NH79,11.7362652,79.0095777
7857936185,Doddaballapur Road,,primary,Doddaballapur Road,SH9,13.2133017,77.5542826
7865758468,,,motorway_link,,,28.7037975,77.5236747
7876393518,NH52,,trunk,NH52,NH52,29.888704,76.1015481
7876393575,NH52,,trunk,NH52,NH52,29.8886989,76.1012821
7876409681,Badopatti,,trunk,Hissar Ambala Road,NH52,29.2991922,75.8196571
7876410071,Chaudhriwas,,trunk,Hissar Ambala Road,NH52,28.9980368,75.6042811
7882584395,,,motorway_link,,,26.5701945,81.5595117
7882584401,,,motorway_link,,,26.5727253,81.5585027
7882584517,,,motorway_link,,,26.5127943,81.7675093
7885701449,Purvanchal Expressway,,motorway,Purvanchal Expressway,,25.6397544,83.840316
7891100482,NH361B,,trunk,NH361B,NH361B,20.4491757,78.3705184
7913602950,Warangal Bypass Road,,trunk,Warangal Bypass Road,NH163,18.0216932,79.4998869
7913603081,Warangal Bypass Road,,trunk,Warangal Bypass Road,NH163,18.0218028,79.4998015
7933545069,NH320,,trunk,NH320,NH320,23.6683455,86.0452223
7983999961,Jalgaon road,,trunk,Jalgaon road,NH753F,19.9568908,75.3647045
7988593359,,,residential,,,25.4989283,80.248101
7991945500,NH930D,,trunk,NH930D,NH930D,19.8898689,79.339886
7994118908,,,,,,29.5790384,76.0879535
7994200240,,,,,,27.0536309,78.2772183
7994200241,,,,,,27.053738,78.2773434
8014518900,NH944,,trunk,NH944,NH944,8.2061113,77.4604062
8014519097,NH944,,trunk,NH944,NH944,8.2063136,77.4603912
8062737999,Jaipur Outer Ring Road,,trunk,Jaipur Outer Ring Road,,26.8509986,75.9246789
8062738000,Jaipur Outer Ring Road,,trunk,Jaipur Outer Ring Road,,26.8509963,75.9248538
8062738049,,,service,,,26.8510058,75.9240611
8113744574,Rajahmundry Bypass,,trunk,Rajahmundry Bypass,NH16,17.0273447,81.7194562
8113744575,Rajahmundry Bypass,,trunk,Rajahmundry Bypass,NH16,17.0272222,81.7195082
8191115234,ORR,,trunk,ORR,ORR,26.7475763,75.7687077
8191115235,ORR,,trunk,ORR,ORR,26.7474158,75.7685757
8194249410,Hissar Ambala Road,,trunk,Hissar Ambala Road,NH152,29.9103529,76.5065135
8196558247,Kota Bypass,,trunk,Kota Bypass,NH27;NH52,25.1561909,75.7766032
8199003078,Lane 4,,trunk,Lane 4,NH21,26.8589852,76.1040762
8199003079,Lane 3,,trunk,Lane 3,,26.8590291,76.1040772
8199003080,Lane 2,,trunk,Lane 2,,26.8590776,76.1040724
8199003081,Lane 1,,trunk,Lane 1,,26.8591338,76.1040561
8199003082,Lane 3,,trunk,Lane 3,,26.8588622,76.1041052
8199003083,Lane 2,,trunk,Lane 2,,26.858813,76.1040992
8199003084,Lane 1,,trunk,Lane 1,,26.8587524,76.1041118
8199354801,Lane 3,,trunk,Lane 3,,26.9444245,76.5575659
8199354802,Lane 2,,trunk,Lane 2,,26.9443701,76.5575805
8199354803,Lane 1,,trunk,Lane 1,,26.944323,76.5576026
8199354806,Lane 3,,trunk,Lane 3,,26.9445875,76.5574902
8199354808,Lane 2,,trunk,Lane 2,,26.9446356,76.5574608
8199354811,Lane 1,,trunk,Lane 1,,26.944694,76.5574395
8324942962,Lakhanpur/ Rajbagh,,trunk,NH44,NH44,32.3825528,75.5986887
8339386777,Madurai - Theni Road,,trunk,Madurai - Theni Road,NH85,9.9390292,77.9536734
8339386778,Madurai - Theni Road,,trunk,Madurai - Theni Road,NH85,9.938851,77.9537402
8397258926,Sarore Toll Plaza,,trunk_link,NH44,NH44,32.612085,74.937639
8397258930,Sarore Toll Plaza,,trunk_link,NH44,NH44,32.6120388,74.9375747
8397258937,Sarore Toll Plaza,,trunk_link,NH44,NH44,32.6119975,74.9375374
8397258957,Sarore Toll Plaza,,trunk_link,NH44,NH44,32.6114223,74.9386165
8397258963,Sarore Toll Plaza,,trunk_link,NH44,NH44,32.6114824,74.9386805
8397258967,Sarore Toll Plaza,,trunk_link,NH44,NH44,32.6115125,74.9387039
8399195846,Ban Toll Plaza,,trunk_link,NH44,NH44,32.8389921,74.9402493
8399195854,Ban Toll Plaza,,trunk_link,NH44,NH44,32.8389856,74.9401985
8399195865,Ban Toll Plaza,,trunk_link,NH44,NH44,32.839003,74.9403449
8399195898,Ban Toll Plaza,,trunk_link,NH44,NH44,32.8390196,74.9404505
8399195905,Ban Toll Plaza,,trunk_link,NH44,NH44,32.8390131,74.9404027
8399195915,Ban Toll Plaza,,trunk_link,NH44,NH44,32.839035,74.940551
8407918861,SH26B,,primary,SH26B,SH26B,23.2550998,75.7172454
8428559133,Dr. Ambedkar Nagar - Indore Road,,primary,Dr. Ambedkar Nagar - Indore Road,SH38A,22.6086264,75.7950633
8436118934,NH53,,trunk,NH53,NH53,21.353124,83.684122
8436824494,Old A. B. Road,,trunk,Old A. B. Road,MD4511,22.8278276,75.9347175
8436824495,Old A. B. Road,,trunk,Old A. B. Road,MD4511,22.8278735,75.9346433
8460284652,NH125,,trunk,NH125,NH125,26.3162355,72.7560493
8460284658,NH125,,trunk,NH125,NH125,26.3159814,72.7553105
8507768258,Mulund Thane Service Road,,tertiary,Mulund Thane Service Road,,19.1692081,72.9666694
8507768259,Eastern Express Highway,,trunk,Eastern Express Highway,NH48,19.1691635,72.9667431
8507768260,Eastern Express Highway,,trunk,Eastern Express Highway,NH48,19.1690951,72.9668594
8553296937,Madurai Ring Road,,trunk,Madurai Ring Road,MRR,9.9456992,78.1645954
8553296938,Madurai Ring Road,,trunk,Madurai Ring Road,MRR,9.9457054,78.1646913
8577408943,NH552,,trunk,NH552,NH552,25.88398,76.5300402
8598281499,,,motorway_link,,,28.7054546,77.5201803
8598281511,,,motorway_link,,,28.7073319,77.5175545
8607523869,,,motorway_link,,,26.850627,80.668804
8607526990,Agra - Lucknow Expressway,,motorway,Agra - Lucknow Expressway,,26.8453217,80.7105655
8607526991,Agra - Lucknow Expressway,,motorway,Agra - Lucknow Expressway,,26.8455464,80.7106204
8610856749,NH34,,trunk,NH34,NH34,23.0469787,79.90751
8625170310,,,service,,,25.1336038,79.7463704
8665630190,,,trunk_link,,,27.1013941,77.0908992
8665630191,,,trunk_link,,,27.101449,77.0908912
8665630192,,,trunk_link,,,27.1015158,77.0908724
8665630193,,,trunk_link,,,27.1015878,77.0908648
8665630195,,,trunk_link,,,27.1016376,77.0908617
8665630197,,,trunk_link,,,27.1012245,77.0909287
8665630198,,,trunk_link,,,27.1011744,77.0909368
8665630199,,,trunk_link,,,27.1011219,77.0909368
8665630200,,,trunk_link,,,27.1010383,77.0909502
8665630201,,,trunk_link,,,27.1009858,77.0909555
8668498913,Kashi Free Plaza,,motorway,Delhi - Meerut Expressway,NE3,28.8965899,77.6453508
8668545852,,,motorway_link,,,28.7988414,77.618168
8668545853,,,motorway_link,,,28.7991935,77.6177664
8668545854,,,motorway_link,,,28.8008418,77.6205178
8668545855,,,motorway_link,,,28.8011276,77.6201165
8670941584,,,trunk_link,,,27.1785361,77.4167696
8670941594,,,trunk_link,,,27.1785839,77.4167653
8670941599,,,trunk_link,,,27.178647,77.4167378
8670941603,,,trunk_link,,,27.1786942,77.4167101
8670944375,Ludhewai Toll Plaza,,trunk_link,,,27.1783982,77.4168556
8670944379,Ludhewai Toll Plaza,,trunk_link,,,27.178343,77.4168621
8670944384,Ludhewai Toll Plaza,,trunk_link,,,27.1782849,77.4168687
8670944389,Ludhewai Toll Plaza,,trunk_link,,,27.1782385,77.4168948
8714909435,NH66,,trunk,NH66,NH66,16.6118698,73.545535
8714932181,NH66,,trunk,NH66,NH66,16.6118314,73.5454349
8717985328,NH66,,trunk,NH66,NH66,16.174655,73.6926568
8717985329,NH66,,trunk,NH66,NH66,16.174569,73.6927653
8723724454,SH8A,,primary,SH8A,SH8A,27.5250704,75.1345901
8743811305,Chuipali toll gate,,trunk,NH53,NH53,21.2995652,82.942855
8749660568,,,trunk_link,,,14.5039937,76.670993
8749660574,,,trunk_link,,,14.5039701,76.6710609
8749660580,,,trunk_link,,,14.503945,76.6711334
8797688087,Panikauri Toll Plaza,,trunk,NH27,NH27,26.5739213,88.5226129
